size|None|None|76
empty|None|None|0
push_left|6885|None|6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,-1837,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,3961,-8636,-320
size|None|None|77
empty|None|None|0
push_left|-6110|None|-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,-1837,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,3961,-8636,-320
size|None|None|78
empty|None|None|0
pop_right|None|None|-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,-1837,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,3961,-8636
size|None|None|77
empty|None|None|0
pop_right|None|None|-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,-1837,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,3961
size|None|None|76
empty|None|None|0
pop_right|None|None|-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,-1837,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023
set|57|6742|6742
size|None|None|75
empty|None|None|0
push_left|-2317|None|-2317,-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023
size|None|None|76
empty|None|None|0
push_right|-4519|None|-2317,-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,-4519
size|None|None|77
empty|None|None|0
push_left|-7416|None|-7416,-2317,-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,-4519
size|None|None|78
empty|None|None|0
push_left|6964|None|6964,-7416,-2317,-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-3559,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,-4519
set|17|-2720|-2720
size|None|None|79
empty|None|None|0
pop_left|None|None|-7416,-2317,-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,-4519
size|None|None|78
empty|None|None|0
pop_right|None|None|-7416,-2317,-6110,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023
set|2|-5115|-5115
size|None|None|77
empty|None|None|0
push_right|-1833|None|-7416,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023,-1833
size|None|None|78
empty|None|None|0
pop_right|None|None|-7416,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023
size|None|None|77
empty|None|None|0
pop_left|None|None|-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023
size|None|None|76
empty|None|None|0
push_left|1708|None|1708,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,-3023
size|None|None|77
empty|None|None|0
pop_right|None|None|1708,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864
size|None|None|76
empty|None|None|0
push_right|5613|None|1708,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,5613
size|None|None|77
empty|None|None|0
push_right|-6569|None|1708,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-771,1799,-6602,-3419,4864,5613,-6569
set|71|-171|-171
size|None|None|78
empty|None|None|0
pop_right|None|None|1708,-2317,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,5034,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419,4864,5613
reverse|None|None|5613,4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,5034,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-2317,1708
size|None|None|77
empty|None|None|0
pop_left|None|None|4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,5034,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-2317,1708
size|None|None|76
empty|None|None|0
push_left|-6630|None|-6630,4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,5034,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-2317,1708
set|58|-373|-373
size|None|None|77
empty|None|None|0
pop_left|None|None|4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-2317,1708
size|None|None|76
empty|None|None|0
pop_right|None|None|4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-2317
size|None|None|75
empty|None|None|0
push_left|8209|None|8209,4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-2317
size|None|None|76
empty|None|None|0
pop_right|None|None|8209,4864,-3419,-6602,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,8258,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,-374,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,9734,3444,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115
reverse|None|None|-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419,4864,8209
size|None|None|75
empty|None|None|0
pop_right|None|None|-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,8258,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419,4864
set|50|-8839|-8839
size|None|None|74
empty|None|None|0
pop_right|None|None|-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,9734,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419
set|18|4543|4543
size|None|None|73
empty|None|None|0
push_right|-3198|None|-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419,-3198
size|None|None|74
empty|None|None|0
pop_right|None|None|-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419
size|None|None|73
empty|None|None|0
push_left|-5619|None|-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419
size|None|None|74
empty|None|None|0
push_left|-3754|None|-3754,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419
size|None|None|75
empty|None|None|0
push_right|4972|None|-3754,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419,4972
size|None|None|76
empty|None|None|0
push_left|4221|None|4221,-3754,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419,4972
size|None|None|77
empty|None|None|0
pop_right|None|None|4221,-3754,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,-374,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419
set|39|2187|2187
size|None|None|76
empty|None|None|0
pop_left|None|None|-3754,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602,-3419
size|None|None|75
empty|None|None|0
pop_right|None|None|-3754,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602
size|None|None|74
empty|None|None|0
pop_left|None|None|-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-6602
size|None|None|73
empty|None|None|0
pop_right|None|None|-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,3444,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799
set|18|-2716|-2716
size|None|None|72
empty|None|None|0
push_left|-7985|None|-7985,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,-2716,4543,-2398,3875,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799
reverse|None|None|1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,-8839,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,2187,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,4543,-2716,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-5619,-7985
size|None|None|73
empty|None|None|0
push_left|8396|None|8396,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,-8839,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,2187,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,3875,-2398,4543,-2716,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-5619,-7985
set|51|-2277|-2277
size|None|None|74
empty|None|None|0
push_right|9983|None|8396,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,-8839,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,2187,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,-2277,-2398,4543,-2716,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-5619,-7985,9983
size|None|None|75
empty|None|None|0
pop_right|None|None|8396,1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,-8839,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,2187,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,-2277,-2398,4543,-2716,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-5619,-7985
size|None|None|74
empty|None|None|0
pop_left|None|None|1799,-171,2241,1287,132,-8411,-6262,-5061,-5485,-9695,7102,-8741,-795,6742,-6747,-1680,-1583,5863,7274,-6669,-8839,-9871,8424,7969,-6519,-6607,-8903,3894,918,8670,2689,459,-1014,325,2187,-4831,-1714,7771,5909,6893,9685,8991,4773,-4077,9273,2588,42,1359,-1024,5051,-2277,-2398,4543,-2716,-373,-4973,-2720,6705,4801,-8094,3808,8864,-3975,3318,-4587,22,958,-274,-185,6885,-5115,-5619,-7985
reverse|None|None|-7985,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,-2716,4543,-2398,-2277,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799
size|None|None|73
empty|None|None|0
push_right|-309|None|-7985,-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,-2716,4543,-2398,-2277,5051,-1024,1359,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-309
set|25|-3367|-3367
size|None|None|74
empty|None|None|0
pop_left|None|None|-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,-2716,4543,-2398,-2277,5051,-1024,-3367,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-309
size|None|None|73
empty|None|None|0
push_right|6170|None|-5619,-5115,6885,-185,-274,958,22,-4587,3318,-3975,8864,3808,-8094,4801,6705,-2720,-4973,-373,-2716,4543,-2398,-2277,5051,-1024,-3367,42,2588,9273,-4077,4773,8991,9685,6893,5909,7771,-1714,-4831,2187,325,-1014,459,2689,8670,918,3894,-8903,-6607,-6519,7969,8424,-9871,-8839,-6669,7274,5863,-1583,-1680,-6747,6742,-795,-8741,7102,-9695,-5485,-5061,-6262,-8411,132,1287,2241,-171,1799,-309,6170
size|None|None|74
empty|None|None|0
